Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"D7","LED","LED_0805_2012Metric",102.374045,-24.379699,120.000000,top
"D7","LED","LED_0805_2012Metric",204.997871,-91.134844,120.000000,top
"D7","LED","LED_0805_2012Metric",51.062132,-24.379699,120.000000,top
"D7","LED","LED_0805_2012Metric",102.374045,-157.889989,120.000000,top
"D7","LED","LED_0805_2012Metric",102.374045,-91.134844,120.000000,top
"D7","LED","LED_0805_2012Metric",153.685958,-24.379699,120.000000,top
"D7","LED","LED_0805_2012Metric",51.062132,-91.134844,120.000000,top
"D7","LED","LED_0805_2012Metric",51.062132,-157.889989,120.000000,top
"D7","LED","LED_0805_2012Metric",204.997871,-157.889989,120.000000,top
"D7","LED","LED_0805_2012Metric",204.997871,-24.379699,120.000000,top
"D7","LED","LED_0805_2012Metric",153.685958,-91.134844,120.000000,top
"D7","LED","LED_0805_2012Metric",153.685958,-157.889989,120.000000,top
"D8","LED","LED_0805_2012Metric",115.885958,-114.134844,120.000000,top
"D8","LED","LED_0805_2012Metric",13.262132,-47.379699,120.000000,top
"D8","LED","LED_0805_2012Metric",167.197871,-47.379699,120.000000,top
"D8","LED","LED_0805_2012Metric",64.574045,-180.889989,120.000000,top
"D8","LED","LED_0805_2012Metric",64.574045,-47.379699,120.000000,top
"D8","LED","LED_0805_2012Metric",115.885958,-180.889989,120.000000,top
"D8","LED","LED_0805_2012Metric",13.262132,-114.134844,120.000000,top
"D8","LED","LED_0805_2012Metric",167.197871,-114.134844,120.000000,top
"D8","LED","LED_0805_2012Metric",64.574045,-114.134844,120.000000,top
"D8","LED","LED_0805_2012Metric",115.885958,-47.379699,120.000000,top
"D8","LED","LED_0805_2012Metric",13.262132,-180.889989,120.000000,top
"D8","LED","LED_0805_2012Metric",167.197871,-180.889989,120.000000,top
"D9","LED","LED_0805_2012Metric",98.774045,-102.634844,180.000000,top
"D9","LED","LED_0805_2012Metric",150.085958,-35.879699,180.000000,top
"D9","LED","LED_0805_2012Metric",98.774045,-35.879699,180.000000,top
"D9","LED","LED_0805_2012Metric",201.397871,-102.634844,180.000000,top
"D9","LED","LED_0805_2012Metric",201.397871,-35.879699,180.000000,top
"D9","LED","LED_0805_2012Metric",201.397871,-169.389989,180.000000,top
"D9","LED","LED_0805_2012Metric",47.462132,-102.634844,180.000000,top
"D9","LED","LED_0805_2012Metric",150.085958,-102.634844,180.000000,top
"D9","LED","LED_0805_2012Metric",150.085958,-169.389989,180.000000,top
"D9","LED","LED_0805_2012Metric",98.774045,-169.389989,180.000000,top
"D9","LED","LED_0805_2012Metric",47.462132,-35.879699,180.000000,top
"D9","LED","LED_0805_2012Metric",47.462132,-169.389989,180.000000,top
"D10","LED","LED_0805_2012Metric",24.512132,-49.129699,60.000000,top
"D10","LED","LED_0805_2012Metric",178.447871,-115.884844,60.000000,top
"D10","LED","LED_0805_2012Metric",127.135958,-182.639989,60.000000,top
"D10","LED","LED_0805_2012Metric",24.512132,-182.639989,60.000000,top
"D10","LED","LED_0805_2012Metric",127.135958,-115.884844,60.000000,top
"D10","LED","LED_0805_2012Metric",75.824045,-115.884844,60.000000,top
"D10","LED","LED_0805_2012Metric",178.447871,-49.129699,60.000000,top
"D10","LED","LED_0805_2012Metric",127.135958,-49.129699,60.000000,top
"D10","LED","LED_0805_2012Metric",178.447871,-182.639989,60.000000,top
"D10","LED","LED_0805_2012Metric",75.824045,-182.639989,60.000000,top
"D10","LED","LED_0805_2012Metric",24.512132,-115.884844,60.000000,top
"D10","LED","LED_0805_2012Metric",75.824045,-49.129699,60.000000,top
"D11","LED","LED_0805_2012Metric",204.997871,-47.379699,60.000000,top
"D11","LED","LED_0805_2012Metric",153.685958,-180.889989,60.000000,top
"D11","LED","LED_0805_2012Metric",153.685958,-47.379699,60.000000,top
"D11","LED","LED_0805_2012Metric",51.062132,-47.379699,60.000000,top
