Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
"D12","LED","LED_0805_2012Metric",202.596854,-158.221359,90.000000,top
"D12","LED","LED_0805_2012Metric",19.137320,-36.904659,90.000000,top
"D12","LED","LED_0805_2012Metric",80.290498,-158.221359,90.000000,top
"D12","LED","LED_0805_2012Metric",202.596854,-36.904659,90.000000,top
"D12","LED","LED_0805_2012Metric",120.169036,-89.412041,-90.000000,top
"D12","LED","LED_0805_2012Metric",80.290498,-36.904659,90.000000,top
"D12","LED","LED_0805_2012Metric",141.443676,-36.904659,90.000000,top
"D12","LED","LED_0805_2012Metric",141.443676,-158.221359,90.000000,top
"D13","LED","LED_0805_2012Metric",80.290498,-150.093441,-90.000000,top
"D13","LED","LED_0805_2012Metric",181.322214,-97.539959,90.000000,top
"D13","LED","LED_0805_2012Metric",242.475392,-97.539959,90.000000,top
"D13","LED","LED_0805_2012Metric",80.290498,-28.776741,-90.000000,top
"D13","LED","LED_0805_2012Metric",141.443676,-150.093441,-90.000000,top
"D13","LED","LED_0805_2012Metric",19.137320,-28.776741,-90.000000,top
"D13","LED","LED_0805_2012Metric",19.137320,-150.093441,-90.000000,top
"D13","LED","LED_0805_2012Metric",120.169036,-97.539959,90.000000,top
"D13","LED","LED_0805_2012Metric",59.015858,-97.539959,90.000000,top
"D13","LED","LED_0805_2012Metric",141.443676,-28.776741,-90.000000,top
"D13","LED","LED_0805_2012Metric",202.596854,-28.776741,-90.000000,top
"D13","LED","LED_0805_2012Metric",202.596854,-150.093441,-90.000000,top
"R4","1k","R_0603_1608Metric",96.546498,-15.314741,-68.000000,top
"R4","1k","R_0603_1608Metric",165.066214,-111.001959,112.000000,top
"R4","1k","R_0603_1608Metric",218.852854,-136.631441,-68.000000,top
"R4","1k","R_0603_1608Metric",96.546498,-136.631441,-68.000000,top
"R4","1k","R_0603_1608Metric",157.699676,-136.631441,-68.000000,top
"R4","1k","R_0603_1608Metric",103.913036,-111.001959,112.000000,top
"R4","1k","R_0603_1608Metric",226.219392,-111.001959,112.000000,top
"R4","1k","R_0603_1608Metric",157.699676,-15.314741,-68.000000,top
"R4","1k","R_0603_1608Metric",35.393320,-136.631441,-68.000000,top
"R4","1k","R_0603_1608Metric",218.852854,-15.314741,-68.000000,top
"R4","1k","R_0603_1608Metric",42.759858,-111.001959,112.000000,top
"R4","1k","R_0603_1608Metric",35.393320,-15.314741,-68.000000,top
"R5","1k","R_0603_1608Metric",94.261036,-99.063959,0.000000,top
"R5","1k","R_0603_1608Metric",167.351676,-27.252741,180.000000,top
"R5","1k","R_0603_1608Metric",155.414214,-99.063959,0.000000,top
"R5","1k","R_0603_1608Metric",45.045320,-148.569441,180.000000,top
"R5","1k","R_0603_1608Metric",106.198498,-27.252741,180.000000,top
"R5","1k","R_0603_1608Metric",228.504854,-148.569441,180.000000,top
"R5","1k","R_0603_1608Metric",228.504854,-27.252741,180.000000,top
"R5","1k","R_0603_1608Metric",167.351676,-148.569441,180.000000,top
"R5","1k","R_0603_1608Metric",45.045320,-27.252741,180.000000,top
"R5","1k","R_0603_1608Metric",106.198498,-148.569441,180.000000,top
"R5","1k","R_0603_1608Metric",216.567392,-99.063959,0.000000,top
"R5","1k","R_0603_1608Metric",33.107858,-99.063959,0.000000,top
"R6","1k","R_0603_1608Metric",245.268854,-142.473441,-150.000000,top
"R6","1k","R_0603_1608Metric",122.962498,-21.156741,-150.000000,top
"R6","1k","R_0603_1608Metric",199.803392,-105.159959,30.000000,top
"R6","1k","R_0603_1608Metric",245.268854,-21.156741,-150.000000,top
"R6","1k","R_0603_1608Metric",184.115676,-21.156741,-150.000000,top
"R6","1k","R_0603_1608Metric",61.809320,-21.156741,-150.000000,top
"R6","1k","R_0603_1608Metric",77.497036,-105.159959,30.000000,top
"R6","1k","R_0603_1608Metric",184.115676,-142.473441,-150.000000,top
"R6","1k","R_0603_1608Metric",122.962498,-142.473441,-150.000000,top
"R6","1k","R_0603_1608Metric",16.343858,-105.159959,30.000000,top
"R6","1k","R_0603_1608Metric",138.650214,-105.159959,30.000000,top
"R6","1k","R_0603_1608Metric",61.809320,-142.473441,-150.000000,top
"R7","1k","R_0603_1608Metric",218.852854,-171.683359,68.000000,top
"R7","1k","R_0603_1608Metric",226.219392,-75.950041,-112.000000,top
"R7","1k","R_0603_1608Metric",42.759858,-75.950041,-112.000000,top
"R7","1k","R_0603_1608Metric",165.066214,-75.950041,-112.000000,top
"R7","1k","R_0603_1608Metric",157.699676,-171.683359,68.000000,top
"R7","1k","R_0603_1608Metric",157.699676,-50.366659,68.000000,top
"R7","1k","R_0603_1608Metric",35.393320,-171.683359,68.000000,top
"R7","1k","R_0603_1608Metric",96.546498,-171.683359,68.000000,top
"R7","1k","R_0603_1608Metric",35.393320,-50.366659,68.000000,top
"R7","1k","R_0603_1608Metric",103.913036,-75.950041,-112.000000,top
"R7","1k","R_0603_1608Metric",218.852854,-50.366659,68.000000,top
"R7","1k","R_0603_1608Metric",96.546498,-50.366659,68.000000,top
"R8","1k","R_0603_1608Metric",16.343858,-81.792041,-30.000000,top
"R8","1k","R_0603_1608Metric",122.962498,-165.841359,150.000000,top
"R8","1k","R_0603_1608Metric",61.809320,-165.841359,150.000000,top
"R8","1k","R_0603_1608Metric",138.650214,-81.792041,-30.000000,top
"R8","1k","R_0603_1608Metric",184.115676,-165.841359,150.000000,top
"R8","1k","R_0603_1608Metric",184.115676,-44.524659,150.000000,top
"R8","1k","R_0603_1608Metric",199.803392,-81.792041,-30.000000,top
"R8","1k","R_0603_1608Metric",61.809320,-44.524659,150.000000,top
"R8","1k","R_0603_1608Metric",245.268854,-44.524659,150.000000,top
"R8","1k","R_0603_1608Metric",122.962498,-44.524659,150.000000,top
"R8","1k","R_0603_1608Metric",77.497036,-81.792041,-30.000000,top
"R8","1k","R_0603_1608Metric",245.268854,-165.841359,150.000000,top
"R9","1k","R_0603_1608Metric",158.779214,-99.063959,180.000000,top
"R9","1k","R_0603_1608Metric",36.472858,-99.063959,180.000000,top
"R9","1k","R_0603_1608Metric",163.986676,-148.569441,0.000000,top
"R9","1k","R_0603_1608Metric",219.932392,-99.063959,180.000000,top
"R9","1k","R_0603_1608Metric",41.680320,-27.252741,0.000000,top
"R9","1k","R_0603_1608Metric",41.680320,-148.569441,0.000000,top
"R9","1k","R_0603_1608Metric",97.626036,-99.063959,180.000000,top
"R9","1k","R_0603_1608Metric",163.986676,-27.252741,0.000000,top
"R9","1k","R_0603_1608Metric",225.139854,-27.252741,0.000000,top
"R9","1k","R_0603_1608Metric",102.833498,-148.569441,0.000000,top
"R9","1k","R_0603_1608Metric",225.139854,-148.569441,0.000000,top
"R9","1k","R_0603_1608Metric",102.833498,-27.252741,0.000000,top
"R10","100k","R_0603_1608Metric",94.261036,-87.888041,180.000000,top
"R10","100k","R_0603_1608Metric",228.504854,-159.745359,0.000000,top
"R10","100k","R_0603_1608Metric",155.414214,-87.888041,180.000000,top
"R10","100k","R_0603_1608Metric",33.107858,-87.888041,180.000000,top
"R10","100k","R_0603_1608Metric",106.198498,-38.428659,0.000000,top
"R10","100k","R_0603_1608Metric",228.504854,-38.428659,0.000000,top
"R10","100k","R_0603_1608Metric",45.045320,-38.428659,0.000000,top
"R10","100k","R_0603_1608Metric",216.567392,-87.888041,180.000000,top
"R10","100k","R_0603_1608Metric",167.351676,-159.745359,0.000000,top
"R10","100k","R_0603_1608Metric",167.351676,-38.428659,0.000000,top
"R10","100k","R_0603_1608Metric",106.198498,-159.745359,0.000000,top
"R10","100k","R_0603_1608Metric",45.045320,-159.745359,0.000000,top
"R11","100k","R_0603_1608Metric",102.833498,-38.428659,0.000000,top
"R11","100k","R_0603_1608Metric",158.779214,-87.888041,180.000000,top
"R11","100k","R_0603_1608Metric",219.932392,-87.888041,180.000000,top
"R11","100k","R_0603_1608Metric",163.986676,-38.428659,0.000000,top
"R11","100k","R_0603_1608Metric",41.680320,-159.745359,0.000000,top
"R11","100k","R_0603_1608Metric",225.139854,-159.745359,0.000000,top
"R11","100k","R_0603_1608Metric",225.139854,-38.428659,0.000000,top
"R11","100k","R_0603_1608Metric",102.833498,-159.745359,0.000000,top
"R11","100k","R_0603_1608Metric",97.626036,-87.888041,180.000000,top
"R11","100k","R_0603_1608Metric",41.680320,-38.428659,0.000000,top
"R11","100k","R_0603_1608Metric",163.986676,-159.745359,0.000000,top
"R11","100k","R_0603_1608Metric",36.472858,-87.888041,180.000000,top
"R12","100k","R_0603_1608Metric",170.145676,-150.093359,90.000000,top
"R12","100k","R_0603_1608Metric",213.773392,-97.540041,-90.000000,top
"R12","100k","R_0603_1608Metric",231.298854,-150.093359,90.000000,top
"R12","100k","R_0603_1608Metric",231.298854,-28.776659,90.000000,top
"R12","100k","R_0603_1608Metric",152.620214,-97.540041,-90.000000,top
"R12","100k","R_0603_1608Metric",30.313858,-97.540041,-90.000000,top
"R12","100k","R_0603_1608Metric",108.992498,-28.776659,90.000000,top
"R12","100k","R_0603_1608Metric",170.145676,-28.776659,90.000000,top
"R12","100k","R_0603_1608Metric",91.467036,-97.540041,-90.000000,top
"R12","100k","R_0603_1608Metric",108.992498,-150.093359,90.000000,top
"R12","100k","R_0603_1608Metric",47.839320,-28.776659,90.000000,top
"R12","100k","R_0603_1608Metric",47.839320,-150.093359,90.000000,top
